frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
156,5.2,0.0,0.0,0,0,0.06978,0.0,0.0,0.467,12.0,0,0,0
157,5.2333,0.0,0.0,0,0,0.07044,0.0,0.0,0.439,12.0,0,0,0
158,5.2667,0.0,0.0,0,0,0.07301,0.0,0.0,0.416,12.0,0,0,0
159,5.3,0.0,0.0,0,0,0.06834,0.0,0.0,0.416,12.0,0,0,0
160,5.3333,0.0,0.0,0,0,0.06546,0.0,0.0,0.415,12.0,0,0,0
161,5.3667,0.0,0.0,0,0,0.06227,0.0,0.0,0.413,12.0,0,0,0
162,5.4,0.0,0.0,0,0,0.06421,0.0,0.0,0.406,12.0,0,0,0
163,5.4333,0.0,0.0,0,0,0.07021,0.0,0.0,0.397,12.0,0,0,0
164,5.4667,0.0,0.0,0,0,0.07745,0.0,0.0,0.41,12.0,0,0,0
165,5.5,0.0,0.0,0,0,0.0773,0.0,0.0,0.411,12.0,0,0,0
166,5.5333,0.0,0.0,0,0,0.07434,0.0,0.0,0.407,12.0,0,0,0
167,5.5667,0.0,0.0,0,0,0.06686,0.0,0.0,0.407,12.0,0,0,0
168,5.6,0.0,0.0,0,0,0.06678,0.0,0.0,0.481,12.0,0,0,0
169,5.6333,0.0,0.0,0,0,0.06632,0.0,0.0,0.464,12.0,0,0,0
170,5.6667,0.0,0.0,0,0,0.07294,0.0,0.0,0.452,12.0,0,0,0
171,5.7,0.0,0.0,0,0,0.07753,0.0,0.0,0.458,12.0,0,0,0
172,5.7333,0.0,0.0,0,0,0.08014,0.0,0.0,0.445,12.0,0,0,0
173,5.7667,0.0,0.0,0,0,0.07734,0.0,0.0,0.442,12.0,0,0,0
174,5.8,0.0,0.0,0,0,0.07675,0.0,0.0,0.437,12.0,0,0,0
175,5.8333,0.0,0.0,0,0,0.07247,0.0,0.0,0.436,12.0,0,0,0
176,5.8667,0.0,0.0,0,0,0.07212,0.0,0.0,0.437,12.0,0,0,0
177,5.9,0.0,0.0,0,0,0.07449,0.0,0.0,0.447,12.0,0,0,0
178,5.9333,0.0,0.0,0,0,0.0778,0.0,0.0,0.46,12.0,0,0,0
179,5.9667,0.0,0.0,0,0,0.08259,0.0,0.0,0.465,12.0,0,0,0
