frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
282,9.4,0.91667,0.625,1,0,0.01597,1.0,15.424,0.266,12.0,1,0,0
283,9.4333,0.91667,0.625,1,0,0.01733,1.0,15.426,0.271,12.0,1,0,0
284,9.4667,0.91667,0.625,1,0,0.01698,1.0,15.366,0.266,12.0,1,0,0
285,9.5,0.9213,0.64583,1,0,0.01507,1.0,15.359,0.274,12.0,1,0,0
286,9.5333,0.91667,0.625,1,0,0.01503,1.0,15.418,0.273,12.0,1,0,0
287,9.5667,0.91667,0.625,1,0,0.01484,1.0,15.504,0.302,12.0,1,0,0
288,9.6,0.91667,0.625,1,0,0.01468,1.0,15.537,0.35,12.0,1,0,0
289,9.6333,0.91204,0.60417,1,0,0.01507,1.0,15.601,0.328,12.0,1,0,0
290,9.6667,0.91204,0.60417,1,0,0.01472,1.0,15.545,0.295,12.0,1,0,0
291,9.7,0.91204,0.60417,1,0,0.0146,1.0,15.522,0.301,12.0,1,0,0
292,9.7333,0.91667,0.625,1,0,0.01195,1.0,15.439,0.289,12.0,1,0,0
293,9.7667,0.91667,0.625,1,0,0.01223,1.0,15.531,0.3,12.0,1,0,0
294,9.8,0.91667,0.625,1,0,0.01581,1.0,15.495,0.289,12.0,1,0,0
295,9.8333,0.91204,0.60417,1,0,0.01639,1.0,15.563,0.29,12.0,1,0,0
296,9.8667,0.91204,0.60417,1,0,0.01682,1.0,15.536,0.289,12.0,1,0,0
297,9.9,0.91204,0.60417,1,0,0.01861,1.0,15.52,0.298,12.0,1,0,0
298,9.9333,0.91204,0.60417,1,0,0.01881,1.0,15.438,0.283,12.0,1,0,0
299,9.9667,0.91204,0.60417,1,0,0.0134,1.0,15.473,0.288,12.0,1,0,0
300,10.0,0.91204,0.60417,1,0,0.01488,1.0,15.559,0.306,12.0,1,0,0
301,10.0333,0.91204,0.60417,1,0,0.01542,1.0,15.577,0.301,12.0,1,0,0
302,10.0667,0.91204,0.60417,1,0,0.01538,1.0,15.506,0.295,12.0,1,0,0
303,10.1,0.91667,0.625,1,0,0.01429,1.0,15.544,0.276,12.0,1,0,0
304,10.1333,0.91204,0.60417,1,0,0.0141,1.0,15.581,0.263,12.0,1,0,0
305,10.1667,0.91204,0.60417,1,0,0.01375,1.0,15.589,0.268,12.0,1,0,0
306,10.2,0.91204,0.60417,1,0,0.01472,1.0,15.542,0.268,12.0,1,0,0
307,10.2333,0.91204,0.60417,1,0,0.01386,1.0,15.606,0.29,12.0,1,0,0
308,10.2667,0.91204,0.60417,1,0,0.01429,1.0,15.529,0.276,12.0,1,0,0
309,10.3,0.90741,0.58333,1,0,0.00907,1.0,15.552,0.284,12.0,1,0,0
310,10.3333,0.91667,0.625,1,0,0.00954,2.0,15.541,0.278,12.0,1,0,0
311,10.3667,0.9213,0.64583,1,0,0.00962,2.0,15.572,0.284,12.0,1,0,0
312,10.4,0.91204,0.60417,1,0,0.01359,1.0,15.433,0.329,12.0,1,0,0
313,10.4333,0.90741,0.58333,1,0,0.01063,1.0,15.507,0.302,12.0,1,0,0
314,10.4667,0.90741,0.58333,1,0,0.01012,1.0,15.537,0.295,12.0,1,0,0
315,10.5,0.90741,0.58333,1,0,0.00853,1.0,15.566,0.296,12.0,1,0,0
316,10.5333,0.90741,0.58333,1,0,0.00849,1.0,15.578,0.289,12.0,1,0,0
317,10.5667,0.90741,0.58333,1,0,0.00826,1.0,15.665,0.276,12.0,1,0,0
318,10.6,0.90741,0.58333,1,0,0.00732,1.0,15.598,0.272,12.0,1,0,0
319,10.6333,0.90741,0.58333,1,0,0.00755,1.0,15.721,0.271,12.0,1,0,0
320,10.6667,0.90741,0.58333,1,0,0.00736,1.0,15.733,0.283,12.0,1,0,0
321,10.7,0.90741,0.58333,1,0,0.00752,1.0,15.7,0.274,12.0,1,0,0
322,10.7333,0.90741,0.58333,1,0,0.00767,1.0,15.699,0.275,12.0,1,0,0
323,10.7667,0.90741,0.58333,1,0,0.00794,1.0,15.68,0.283,12.0,1,0,0
324,10.8,0.90741,0.58333,1,0,0.01854,1.0,15.342,0.296,12.0,1,0,0
325,10.8333,0.9213,0.64583,1,0,0.01491,2.0,15.251,0.285,12.0,1,0,0
326,10.8667,0.9213,0.64583,1,0,0.01495,2.0,15.278,0.303,12.0,1,0,0
327,10.9,0.9213,0.64583,1,0,0.01425,2.0,15.28,0.289,12.0,1,0,0
328,10.9333,0.9213,0.64583,1,0,0.01192,2.0,15.234,0.285,12.0,1,0,0
329,10.9667,0.9213,0.64583,1,0,0.01094,2.0,15.238,0.273,12.0,1,0,0
330,11.0,0.91667,0.625,1,0,0.01258,2.0,15.239,0.258,12.0,1,0,0
331,11.0333,0.91667,0.625,1,0,0.01262,2.0,15.266,0.266,12.0,1,0,0
332,11.0667,0.93519,0.70833,1,0,0.01433,3.0,15.125,0.266,12.0,1,0,0
333,11.1,0.92593,0.66667,1,0,0.0141,2.0,15.17,0.272,12.0,1,0,0
334,11.1333,0.92593,0.66667,1,0,0.01324,2.0,15.173,0.262,12.0,1,0,0
335,11.1667,0.93519,0.70833,1,0,0.01266,3.0,15.147,0.276,12.0,1,0,0
336,11.2,0.92593,0.66667,1,0,0.01624,2.0,15.251,0.38,12.0,1,0,0
337,11.2333,0.93519,0.70833,1,0,0.01523,3.0,15.272,0.307,12.0,1,0,0
338,11.2667,0.93981,0.72917,1,0,0.01694,3.0,15.238,0.275,12.0,1,0,0
339,11.3,0.93056,0.6875,1,0,0.01694,3.0,15.328,0.278,12.0,1,0,0
340,11.3333,0.90741,0.58333,1,0,0.01822,1.0,15.36,0.282,12.0,1,0,0
341,11.3667,0.90741,0.58333,1,0,0.01783,1.0,15.373,0.291,12.0,1,0,0
342,11.4,0.90741,0.58333,1,0,0.0178,1.0,15.341,0.272,12.0,1,0,0
343,11.4333,0.90741,0.58333,1,0,0.0171,1.0,15.39,0.279,12.0,1,0,0
344,11.4667,0.90741,0.58333,1,0,0.0171,1.0,15.416,0.278,12.0,1,0,0
345,11.5,0.90741,0.58333,1,0,0.01655,1.0,15.451,0.277,12.0,1,0,0
346,11.5333,0.93519,0.70833,1,0,0.01694,2.0,15.147,0.273,12.0,1,0,0
347,11.5667,0.93981,0.72917,1,0,0.01554,3.0,15.141,0.271,12.0,1,0,0
348,11.6,0.93981,0.72917,1,0,0.01573,4.0,15.058,0.316,12.0,1,0,0
349,11.6333,0.93981,0.72917,1,0,0.0155,3.0,15.086,0.289,12.0,1,0,0
350,11.6667,0.93981,0.72917,1,0,0.01608,3.0,15.041,0.296,12.0,1,0,0
351,11.7,0.93981,0.72917,1,0,0.01612,3.0,15.056,0.295,12.0,1,0,0
352,11.7333,0.93981,0.72917,1,0,0.01612,3.0,14.957,0.294,12.0,1,0,0
353,11.7667,0.93981,0.72917,1,0,0.01585,4.0,15.006,0.295,12.0,1,0,0
354,11.8,0.94444,0.75,1,0,0.01569,3.0,14.92,0.291,12.0,1,0,0
355,11.8333,0.94444,0.75,1,0,0.0162,3.0,15.04,0.286,12.0,1,0,0
356,11.8667,0.94444,0.75,1,0,0.01491,4.0,15.088,0.276,12.0,1,0,0
357,11.9,0.94907,0.77083,1,0,0.01452,4.0,15.113,0.271,12.0,1,0,0
358,11.9333,0.94444,0.75,1,0,0.016,3.0,15.005,0.273,12.0,1,0,0
359,11.9667,0.94444,0.75,1,0,0.0155,3.0,14.993,0.29,12.0,1,0,0
360,12.0,0.94907,0.77083,1,0,0.01312,3.0,14.923,0.364,12.0,1,0,0
361,12.0333,0.94907,0.77083,1,0,0.01234,3.0,15.017,0.298,12.0,1,0,0
362,12.0667,0.94907,0.77083,1,0,0.01312,4.0,15.041,0.282,12.0,1,0,0
363,12.1,0.94444,0.75,1,0,0.01188,3.0,15.046,0.285,12.0,1,0,0
364,12.1333,0.94444,0.75,1,0,0.01195,3.0,15.036,0.285,12.0,1,0,0
365,12.1667,0.94444,0.75,1,0,0.01379,3.0,15.075,0.282,12.0,1,0,0
366,12.2,0.94444,0.75,1,0,0.01414,3.0,15.093,0.269,12.0,1,0,0
367,12.2333,0.94444,0.75,1,0,0.01172,3.0,15.122,0.277,12.0,1,0,0
368,12.2667,0.94444,0.75,1,0,0.01094,3.0,15.121,0.283,12.0,1,0,0
369,12.3,0.94444,0.75,1,0,0.0104,3.0,15.052,0.285,12.0,1,0,0
370,12.3333,0.94444,0.75,1,0,0.00997,3.0,15.055,0.289,12.0,1,0,0
371,12.3667,0.93981,0.72917,1,0,0.00966,3.0,15.014,0.294,12.0,1,0,0
372,12.4,0.9537,0.79167,1,0,0.01005,4.0,14.794,0.417,12.0,1,0,0
373,12.4333,0.9537,0.79167,1,0,0.00997,3.0,14.812,0.352,12.0,1,0,0
374,12.4667,0.9537,0.79167,1,0,0.01036,3.0,14.812,0.345,12.0,1,0,0
375,12.5,0.9537,0.79167,1,0,0.0097,3.0,14.864,0.312,12.0,1,0,0
376,12.5333,0.94907,0.77083,1,0,0.00997,3.0,14.83,0.296,12.0,1,0,0
377,12.5667,0.93981,0.72917,1,0,0.00985,3.0,14.913,0.285,12.0,1,0,0
378,12.6,0.93981,0.72917,1,0,0.00958,3.0,14.84,0.292,12.0,1,0,0
379,12.6333,0.93981,0.72917,1,0,0.009,3.0,14.851,0.298,12.0,1,0,0
380,12.6667,0.93981,0.72917,1,0,0.00962,3.0,14.857,0.292,12.0,1,0,0
381,12.7,0.93981,0.72917,1,0,0.01137,3.0,14.945,0.29,12.0,1,0,0
382,12.7333,0.94444,0.75,1,0,0.01273,3.0,14.933,0.289,12.0,1,0,0
383,12.7667,0.93981,0.72917,1,0,0.00997,3.0,14.934,0.295,12.0,1,0,0
384,12.8,0.94444,0.75,1,0,0.01231,3.0,14.88,0.329,12.0,1,0,0
385,12.8333,0.94444,0.75,1,0,0.01164,3.0,14.947,0.3,12.0,1,0,0
386,12.8667,0.94444,0.75,1,0,0.01192,3.0,14.935,0.273,12.0,1,0,0
387,12.9,0.94444,0.75,1,0,0.01129,3.0,14.987,0.266,12.0,1,0,0
388,12.9333,0.93981,0.72917,1,0,0.01141,3.0,14.972,0.255,12.0,1,0,0
389,12.9667,0.94444,0.75,1,0,0.01118,3.0,14.981,0.247,12.0,1,0,0
390,13.0,0.93981,0.72917,1,0,0.01192,3.0,14.981,0.246,12.0,1,0,0
391,13.0333,0.93981,0.72917,1,0,0.01168,3.0,14.985,0.24,12.0,1,0,0
392,13.0667,0.94444,0.75,1,0,0.01223,3.0,14.939,0.233,12.0,1,0,0
393,13.1,0.94444,0.75,1,0,0.01192,3.0,14.977,0.238,12.0,1,0,0
394,13.1333,0.94444,0.75,1,0,0.01215,3.0,14.948,0.25,12.0,1,0,0
395,13.1667,0.94444,0.75,1,0,0.01207,3.0,14.964,0.245,12.0,1,0,0
396,13.2,0.94907,0.77083,1,0,0.01141,3.0,14.786,0.362,12.0,1,0,0
397,13.2333,0.94444,0.75,1,0,0.01114,3.0,14.845,0.277,12.0,1,0,0
398,13.2667,0.95833,0.8125,1,0,0.01106,3.0,14.816,0.264,12.0,1,0,0
399,13.3,0.95833,0.8125,1,0,0.01079,3.0,14.878,0.269,12.0,1,0,0
400,13.3333,0.94444,0.75,1,0,0.01086,3.0,14.897,0.268,12.0,1,0,0
401,13.3667,0.9537,0.79167,1,0,0.00857,3.0,14.957,0.266,12.0,1,0,0
402,13.4,0.94444,0.75,1,0,0.00857,3.0,14.92,0.269,12.0,1,0,0
403,13.4333,0.9537,0.79167,1,0,0.00884,3.0,14.913,0.272,12.0,1,0,0
404,13.4667,0.94444,0.75,1,0,0.00981,3.0,14.927,0.272,12.0,1,0,0
405,13.5,0.94444,0.75,1,0,0.00962,3.0,14.98,0.271,12.0,1,0,0
406,13.5333,0.94444,0.75,1,0,0.00954,3.0,14.947,0.285,12.0,1,0,0
407,13.5667,0.94444,0.75,1,0,0.00919,3.0,14.954,0.285,12.0,1,0,0
408,13.6,0.95833,0.8125,1,0,0.00962,3.0,14.902,0.366,12.0,1,0,0
409,13.6333,0.9537,0.79167,1,0,0.00755,3.0,14.922,0.321,12.0,1,0,0
410,13.6667,0.9537,0.79167,1,0,0.00857,3.0,15.0,0.289,12.0,1,0,0
411,13.7,0.9537,0.79167,1,0,0.00829,3.0,14.969,0.286,12.0,1,0,0
412,13.7333,0.9537,0.79167,1,0,0.00864,3.0,14.982,0.285,12.0,1,0,0
413,13.7667,0.9537,0.79167,1,0,0.00849,3.0,14.974,0.293,12.0,1,0,0
414,13.8,0.9537,0.79167,1,0,0.00931,3.0,14.96,0.277,12.0,1,0,0
415,13.8333,0.9537,0.79167,1,0,0.01001,3.0,14.953,0.268,12.0,1,0,0
416,13.8667,0.94444,0.75,1,0,0.00701,4.0,14.954,0.264,12.0,1,0,0
417,13.9,0.94444,0.75,1,0,0.00674,4.0,14.984,0.267,12.0,1,0,0
418,13.9333,0.94444,0.75,1,0,0.00705,4.0,14.953,0.274,12.0,1,0,0
419,13.9667,0.93519,0.70833,1,0,0.00666,4.0,15.023,0.274,12.0,1,0,0
420,14.0,0.94444,0.75,1,0,0.00615,4.0,14.715,0.353,12.0,1,0,0
421,14.0333,0.94444,0.75,1,0,0.00623,3.0,14.925,0.308,12.0,1,0,0
422,14.0667,0.94444,0.75,1,0,0.00604,4.0,14.929,0.287,12.0,1,0,0
423,14.1,0.93056,0.6875,1,0,0.00619,3.0,14.977,0.269,12.0,1,0,0
424,14.1333,0.93056,0.6875,1,0,0.00654,3.0,14.952,0.266,12.0,1,0,0
425,14.1667,0.94444,0.75,1,0,0.00537,3.0,14.935,0.265,12.0,1,0,0
426,14.2,0.93981,0.72917,1,0,0.00463,4.0,15.032,0.267,12.0,1,0,0
427,14.2333,0.93981,0.72917,1,0,0.00444,4.0,15.049,0.27,12.0,1,0,0
428,14.2667,0.93981,0.72917,1,0,0.00475,3.0,14.922,0.267,12.0,1,0,0
429,14.3,0.93981,0.72917,1,0,0.00448,3.0,14.965,0.271,12.0,1,0,0
430,14.3333,0.93981,0.72917,1,0,0.00428,3.0,14.945,0.267,12.0,1,0,0
431,14.3667,0.93981,0.72917,1,0,0.00424,3.0,15.011,0.268,12.0,1,0,0
432,14.4,0.94444,0.75,1,0,0.00327,5.0,15.059,0.332,12.0,1,0,0
433,14.4333,0.93981,0.72917,1,0,0.00245,5.0,15.073,0.296,12.0,1,0,0
434,14.4667,0.93519,0.70833,1,0,0.00265,3.0,15.103,0.287,12.0,1,0,0
435,14.5,0.92593,0.66667,1,0,0.00288,3.0,15.142,0.298,12.0,1,0,0
436,14.5333,0.92593,0.66667,1,0,0.003,3.0,15.207,0.275,12.0,1,0,0
437,14.5667,0.9213,0.64583,1,0,0.003,3.0,15.229,0.271,12.0,1,0,0
438,14.6,0.92593,0.66667,1,0,0.00366,3.0,15.224,0.266,12.0,1,0,0
439,14.6333,0.93519,0.70833,1,0,0.00366,3.0,15.171,0.266,12.0,1,0,0
440,14.6667,0.93519,0.70833,1,0,0.0037,4.0,15.163,0.268,12.0,1,0,0
441,14.7,0.93519,0.70833,1,0,0.00354,3.0,15.169,0.27,12.0,1,0,0
442,14.7333,0.92593,0.66667,1,0,0.00312,3.0,15.283,0.273,12.0,1,0,0
443,14.7667,0.92593,0.66667,1,0,0.00308,3.0,15.268,0.276,12.0,1,0,0
444,14.8,0.90741,0.58333,1,0,0.00308,1.0,15.343,0.294,12.0,1,0,0
445,14.8333,0.90741,0.58333,1,0,0.00331,1.0,15.367,0.277,12.0,1,0,0
446,14.8667,0.91667,0.625,1,0,0.00335,2.0,15.333,0.264,12.0,1,0,0
447,14.9,0.90741,0.58333,1,0,0.00315,1.0,15.346,0.276,12.0,1,0,0
448,14.9333,0.91667,0.625,1,0,0.00335,2.0,15.304,0.266,12.0,1,0,0
449,14.9667,0.91667,0.625,1,0,0.00335,2.0,15.324,0.276,12.0,1,0,0
450,15.0,0.90741,0.58333,1,0,0.00347,1.0,15.345,0.266,12.0,1,0,0
451,15.0333,0.90741,0.58333,1,0,0.00335,1.0,15.418,0.266,12.0,1,0,0
452,15.0667,0.90741,0.58333,1,0,0.00276,1.0,15.431,0.255,12.0,1,0,0
453,15.1,0.90741,0.58333,1,0,0.00292,1.0,15.459,0.258,12.0,1,0,0
454,15.1333,0.90741,0.58333,1,0,0.00273,1.0,15.412,0.258,12.0,1,0,0
455,15.1667,0.90741,0.58333,1,0,0.003,1.0,15.417,0.264,12.0,1,0,0
456,15.2,0.90741,0.58333,1,0,0.00343,1.0,15.055,0.349,12.0,1,0,0
457,15.2333,0.90741,0.58333,1,0,0.00335,1.0,15.211,0.295,12.0,1,0,0
458,15.2667,0.90741,0.58333,1,0,0.00331,1.0,15.197,0.273,12.0,1,0,0
459,15.3,0.90741,0.58333,1,0,0.00331,1.0,15.237,0.269,12.0,1,0,0
460,15.3333,0.90741,0.58333,1,0,0.00335,1.0,15.254,0.253,12.0,1,0,0
461,15.3667,0.90741,0.58333,1,0,0.00335,1.0,15.324,0.251,12.0,1,0,0
462,15.4,0.90741,0.58333,1,0,0.00335,1.0,15.277,0.253,12.0,1,0,0
463,15.4333,0.90741,0.58333,1,0,0.00335,1.0,15.245,0.259,12.0,1,0,0
464,15.4667,0.90741,0.58333,1,0,0.00335,1.0,15.197,0.259,12.0,1,0,0
465,15.5,0.90741,0.58333,1,0,0.00339,1.0,15.234,0.266,12.0,1,0,0
466,15.5333,0.90741,0.58333,1,0,0.00343,1.0,15.194,0.259,12.0,1,0,0
467,15.5667,0.90741,0.58333,1,0,0.00343,1.0,15.325,0.241,12.0,1,0,0
468,15.6,0.91204,0.60417,1,0,0.00308,1.0,15.298,0.285,12.0,1,0,0
469,15.6333,0.90741,0.58333,1,0,0.00296,1.0,15.29,0.259,12.0,1,0,0
470,15.6667,0.90741,0.58333,1,0,0.0028,1.0,15.307,0.245,12.0,1,0,0
471,15.7,0.90741,0.58333,1,0,0.00269,1.0,15.341,0.246,12.0,1,0,0
472,15.7333,0.90741,0.58333,1,0,0.00308,1.0,15.373,0.241,12.0,1,0,0
473,15.7667,0.90741,0.58333,1,0,0.0028,1.0,15.375,0.241,12.0,1,0,0
474,15.8,0.90741,0.58333,1,0,0.0028,1.0,15.372,0.238,12.0,1,0,0
475,15.8333,0.90741,0.58333,1,0,0.00284,1.0,15.348,0.231,12.0,1,0,0
476,15.8667,0.90741,0.58333,1,0,0.0028,1.0,15.291,0.234,12.0,1,0,0
477,15.9,0.90741,0.58333,1,0,0.00284,1.0,15.339,0.243,12.0,1,0,0
478,15.9333,0.90741,0.58333,1,0,0.00288,1.0,15.303,0.249,12.0,1,0,0
479,15.9667,0.90741,0.58333,1,0,0.00292,1.0,15.287,0.245,12.0,1,0,0
480,16.0,0.90741,0.58333,1,0,0.00319,1.0,15.141,0.266,12.0,1,0,0
481,16.0333,0.90741,0.58333,1,0,0.00319,1.0,15.244,0.25,12.0,1,0,0
482,16.0667,0.90741,0.58333,1,0,0.00312,1.0,15.22,0.243,12.0,1,0,0
483,16.1,0.90741,0.58333,1,0,0.00312,1.0,15.32,0.239,12.0,1,0,0
484,16.1333,0.90741,0.58333,1,0,0.00315,1.0,15.396,0.235,12.0,1,0,0
485,16.1667,0.90741,0.58333,1,0,0.00315,1.0,15.484,0.241,12.0,1,0,0
486,16.2,0.90741,0.58333,1,0,0.00308,1.0,15.476,0.237,12.0,1,0,0
487,16.2333,0.90741,0.58333,1,0,0.00315,1.0,15.505,0.237,12.0,1,0,0
488,16.2667,0.90741,0.58333,1,0,0.00308,1.0,15.45,0.233,12.0,1,0,0
489,16.3,0.90741,0.58333,1,0,0.00323,1.0,15.494,0.234,12.0,1,0,0
490,16.3333,0.90741,0.58333,1,0,0.00323,1.0,15.469,0.227,12.0,1,0,0
491,16.3667,0.90741,0.58333,1,0,0.00323,1.0,15.503,0.235,12.0,1,0,0
492,16.4,0.90741,0.58333,1,0,0.00265,1.0,15.437,0.298,12.0,1,0,0
493,16.4333,0.90741,0.58333,1,0,0.00265,1.0,15.471,0.263,12.0,1,0,0
494,16.4667,0.90741,0.58333,1,0,0.00265,1.0,15.475,0.255,12.0,1,0,0
495,16.5,0.90741,0.58333,1,0,0.00269,1.0,15.505,0.261,12.0,1,0,0
496,16.5333,0.90741,0.58333,1,0,0.00269,1.0,15.509,0.261,12.0,1,0,0
497,16.5667,0.90741,0.58333,1,0,0.00269,1.0,15.516,0.255,12.0,1,0,0
498,16.6,0.90741,0.58333,1,0,0.00284,1.0,15.473,0.24,12.0,1,0,0
499,16.6333,0.90741,0.58333,1,0,0.00284,1.0,15.503,0.244,12.0,1,0,0
500,16.6667,0.90741,0.58333,1,0,0.00276,1.0,15.513,0.238,12.0,1,0,0
501,16.7,0.90741,0.58333,1,0,0.00276,1.0,15.507,0.24,12.0,1,0,0
502,16.7333,0.90741,0.58333,1,0,0.0028,1.0,15.449,0.247,12.0,1,0,0
503,16.7667,0.90741,0.58333,1,0,0.0028,1.0,15.459,0.244,12.0,1,0,0
504,16.8,0.90741,0.58333,1,0,0.00257,1.0,15.251,0.298,12.0,1,0,0
505,16.8333,0.90741,0.58333,1,0,0.00273,1.0,15.363,0.28,12.0,1,0,0
506,16.8667,0.90741,0.58333,1,0,0.00273,1.0,15.276,0.268,12.0,1,0,0
507,16.9,0.90741,0.58333,1,0,0.00276,1.0,15.382,0.243,12.0,1,0,0
508,16.9333,0.90741,0.58333,1,0,0.00269,1.0,15.355,0.24,12.0,1,0,0
509,16.9667,0.90741,0.58333,1,0,0.00269,1.0,15.402,0.24,12.0,1,0,0
510,17.0,0.90741,0.58333,1,0,0.00261,1.0,15.34,0.237,12.0,1,0,0
511,17.0333,0.90741,0.58333,1,0,0.00261,1.0,15.334,0.247,12.0,1,0,0
512,17.0667,0.90741,0.58333,1,0,0.00253,1.0,15.338,0.251,12.0,1,0,0
513,17.1,0.90741,0.58333,1,0,0.00253,1.0,15.32,0.25,12.0,1,0,0
514,17.1333,0.90741,0.58333,1,0,0.0028,1.0,15.284,0.25,12.0,1,0,0
515,17.1667,0.90741,0.58333,1,0,0.0028,1.0,15.343,0.251,12.0,1,0,0
516,17.2,0.91204,0.60417,1,0,0.00354,1.0,15.375,0.377,12.0,1,0,0
517,17.2333,0.90741,0.58333,1,0,0.00358,1.0,15.441,0.32,12.0,1,0,0
518,17.2667,0.91204,0.60417,1,0,0.00339,1.0,15.325,0.286,12.0,1,0,0
519,17.3,0.91204,0.60417,1,0,0.00343,1.0,15.362,0.277,12.0,1,0,0
520,17.3333,0.91204,0.60417,1,0,0.0037,1.0,15.366,0.287,12.0,1,0,0
521,17.3667,0.90741,0.58333,1,0,0.0037,1.0,15.418,0.284,12.0,1,0,0
522,17.4,0.90741,0.58333,1,0,0.00382,1.0,15.439,0.282,12.0,1,0,0
523,17.4333,0.91204,0.60417,1,0,0.00386,1.0,15.404,0.286,12.0,1,0,0
524,17.4667,0.91204,0.60417,1,0,0.00382,1.0,15.344,0.266,12.0,1,0,0
525,17.5,0.90741,0.58333,1,0,0.00382,1.0,15.353,0.259,12.0,1,0,0
526,17.5333,0.90741,0.58333,1,0,0.00382,1.0,15.323,0.258,12.0,1,0,0
527,17.5667,0.90741,0.58333,1,0,0.00386,1.0,15.321,0.258,12.0,1,0,0
528,17.6,0.90741,0.58333,1,0,0.00335,1.0,15.402,0.29,12.0,1,0,0
529,17.6333,0.90741,0.58333,1,0,0.00331,1.0,15.375,0.273,12.0,1,0,0
530,17.6667,0.90741,0.58333,1,0,0.00331,1.0,15.422,0.257,12.0,1,0,0
531,17.7,0.90741,0.58333,1,0,0.00323,1.0,15.494,0.254,12.0,1,0,0
532,17.7333,0.90741,0.58333,1,0,0.00315,1.0,15.458,0.244,12.0,1,0,0
533,17.7667,0.90741,0.58333,1,0,0.00312,1.0,15.42,0.245,12.0,1,0,0
534,17.8,0.90741,0.58333,1,0,0.00312,1.0,15.372,0.239,12.0,1,0,0
535,17.8333,0.90741,0.58333,1,0,0.00312,1.0,15.413,0.244,12.0,1,0,0
536,17.8667,0.90741,0.58333,1,0,0.00312,1.0,15.383,0.239,12.0,1,0,0
537,17.9,0.90741,0.58333,1,0,0.00308,1.0,15.441,0.251,12.0,1,0,0
538,17.9333,0.90741,0.58333,1,0,0.00315,1.0,15.411,0.248,12.0,1,0,0
539,17.9667,0.90741,0.58333,1,0,0.00308,1.0,15.429,0.248,12.0,1,0,0
540,18.0,0.90741,0.58333,1,0,0.00343,1.0,15.382,0.329,12.0,1,0,0
541,18.0333,0.90741,0.58333,1,0,0.00343,1.0,15.387,0.301,12.0,1,0,0
542,18.0667,0.90741,0.58333,1,0,0.00347,1.0,15.437,0.273,12.0,1,0,0
543,18.1,0.90741,0.58333,1,0,0.00347,1.0,15.447,0.264,12.0,1,0,0
544,18.1333,0.90741,0.58333,1,0,0.00347,1.0,15.457,0.252,12.0,1,0,0
545,18.1667,0.90741,0.58333,1,0,0.00347,1.0,15.362,0.256,12.0,1,0,0
546,18.2,0.90741,0.58333,1,0,0.00339,1.0,15.319,0.257,12.0,1,0,0
547,18.2333,0.90741,0.58333,1,0,0.00323,1.0,15.379,0.253,12.0,1,0,0
548,18.2667,0.90741,0.58333,1,0,0.00319,1.0,15.365,0.244,12.0,1,0,0
549,18.3,0.90741,0.58333,1,0,0.00312,1.0,15.365,0.246,12.0,1,0,0
550,18.3333,0.90741,0.58333,1,0,0.00327,1.0,15.342,0.25,12.0,1,0,0
551,18.3667,0.90741,0.58333,1,0,0.00319,1.0,15.384,0.246,12.0,1,0,0
552,18.4,0.90278,0.5625,1,0,0.00339,1.0,15.32,0.315,12.0,1,0,0
553,18.4333,0.90741,0.58333,1,0,0.00452,1.0,15.38,0.271,12.0,1,0,0
554,18.4667,0.90741,0.58333,1,0,0.00452,1.0,15.277,0.267,12.0,1,0,0
555,18.5,0.90741,0.58333,1,0,0.00448,1.0,15.346,0.262,12.0,1,0,0
556,18.5333,0.90741,0.58333,1,0,0.00479,1.0,15.363,0.271,12.0,1,0,0
557,18.5667,0.90741,0.58333,1,0,0.00487,1.0,15.421,0.275,12.0,1,0,0
558,18.6,0.90741,0.58333,1,0,0.00627,1.0,15.461,0.289,12.0,1,0,0
559,18.6333,0.90741,0.58333,1,0,0.00627,1.0,15.458,0.3,12.0,1,0,0
560,18.6667,0.90741,0.58333,1,0,0.00643,1.0,15.432,0.286,12.0,1,0,0
561,18.7,0.90741,0.58333,1,0,0.00643,1.0,15.445,0.294,12.0,1,0,0
562,18.7333,0.90741,0.58333,1,0,0.0067,1.0,15.32,0.285,12.0,1,0,0
563,18.7667,0.90741,0.58333,1,0,0.00752,1.0,15.34,0.273,12.0,1,0,0
564,18.8,0.90741,0.58333,1,0,0.00705,1.0,15.346,0.322,12.0,1,0,0
565,18.8333,0.90741,0.58333,1,0,0.00697,1.0,15.418,0.276,12.0,1,0,0
566,18.8667,0.90741,0.58333,1,0,0.00689,1.0,15.386,0.275,12.0,1,0,0
567,18.9,0.90741,0.58333,1,0,0.00666,1.0,15.471,0.264,12.0,1,0,0
568,18.9333,0.90741,0.58333,1,0,0.00732,1.0,15.521,0.256,12.0,1,0,0
569,18.9667,0.90741,0.58333,1,0,0.0067,1.0,15.546,0.251,12.0,1,0,0
570,19.0,0.02315,0.10417,1,0,0.00312,1.0,15.197,0.22,12.0,1,0,0
571,19.0333,0.02315,0.04167,1,0,0.00366,1.0,15.046,0.217,12.0,1,0,0
572,19.0667,0.01852,0.0,1,0,0.00405,1.0,15.357,0.224,12.0,1,0,0
573,19.1,0.02315,0.0,1,0,0.00397,1.0,14.632,0.235,12.0,1,0,0
574,19.1333,0.0,0.0,0,0,0.00475,0.0,0.0,0.242,12.0,1,0,0
