frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
61,2.0333,0.0,0.0,0,0,0.0,0.0,0.0,0.254,12.0,0,0,0
62,2.0667,0.0,0.0,0,0,0.0,0.0,0.0,0.237,12.0,0,0,0
63,2.1,0.0,0.0,0,0,0.0,0.0,0.0,0.234,12.0,0,0,0
64,2.1333,0.0,0.0,0,0,0.0,0.0,0.0,0.23,12.0,0,0,0
65,2.1667,0.0,0.0,0,0,0.0,0.0,0.0,0.23,12.0,0,0,0
66,2.2,0.0,0.0,0,0,0.0,0.0,0.0,0.222,12.0,0,0,0
67,2.2333,0.0,0.0,0,0,0.0,0.0,0.0,0.221,12.0,0,0,0
68,2.2667,0.0,0.0,0,0,0.0,0.0,0.0,0.229,12.0,0,0,0
69,2.3,0.0,0.0,0,0,0.0,0.0,0.0,0.233,12.0,0,0,0
70,2.3333,0.0,0.0,0,0,0.0,0.0,0.0,0.24,12.0,0,0,0
71,2.3667,0.0,0.0,0,0,0.0,0.0,0.0,0.226,12.0,0,0,0
72,2.4,0.0,0.0,0,0,0.0,0.0,0.0,0.342,12.0,0,0,0
73,2.4333,0.0,0.0,0,0,0.0,0.0,0.0,0.292,12.0,0,0,0
74,2.4667,0.0,0.0,0,0,0.0,0.0,0.0,0.279,12.0,0,0,0
75,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.272,12.0,0,0,0
76,2.5333,0.0,0.0,0,0,0.0,0.0,0.0,0.258,12.0,0,0,0
77,2.5667,0.0,0.0,0,0,0.0,0.0,0.0,0.249,12.0,0,0,0
78,2.6,0.0,0.0,0,0,0.0,0.0,0.0,0.242,12.0,0,0,0
79,2.6333,0.0,0.0,0,0,0.0,0.0,0.0,0.237,12.0,0,0,0
80,2.6667,0.0,0.0,0,0,0.0,0.0,0.0,0.234,12.0,0,0,0
81,2.7,0.0,0.0,0,0,0.0,0.0,0.0,0.236,12.0,0,0,0
82,2.7333,0.0,0.0,0,0,0.0,0.0,0.0,0.234,12.0,0,0,0
83,2.7667,0.0,0.0,0,0,0.0,0.0,0.0,0.233,12.0,0,0,0
84,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0.273,12.0,0,0,0
85,2.8333,0.0,0.0,0,0,0.0,0.0,0.0,0.255,12.0,0,0,0
86,2.8667,0.0,0.0,0,0,0.0,0.0,0.0,0.237,12.0,0,0,0
87,2.9,0.0,0.0,0,0,0.0,0.0,0.0,0.238,12.0,0,0,0
88,2.9333,0.0,0.0,0,0,0.0,0.0,0.0,0.231,12.0,0,0,0
89,2.9667,0.0,0.0,0,0,0.0,0.0,0.0,0.229,12.0,0,0,0
90,3.0,0.90278,0.5625,1,0,0.00312,1.0,15.124,0.254,12.0,0,0,0
91,3.0333,0.90278,0.5625,1,0,0.00339,1.0,15.195,0.258,12.0,0,0,0
92,3.0667,0.90278,0.5625,1,0,0.00312,1.0,15.288,0.252,12.0,0,0,0
93,3.1,0.90278,0.5625,1,0,0.00312,1.0,15.312,0.254,12.0,0,0,0
94,3.1333,0.90278,0.5625,1,0,0.00312,1.0,15.349,0.256,12.0,0,0,0
95,3.1667,0.90278,0.5625,1,0,0.00315,1.0,15.429,0.261,12.0,0,0,0
96,3.2,0.90278,0.5625,1,0,0.0037,1.0,15.415,0.303,12.0,0,0,0
97,3.2333,0.90278,0.5625,1,0,0.0037,1.0,15.537,0.294,12.0,0,0,0
98,3.2667,0.90278,0.5625,1,0,0.0037,1.0,15.502,0.279,12.0,0,0,0
99,3.3,0.90278,0.5625,1,0,0.0037,1.0,15.545,0.273,12.0,0,0,0
100,3.3333,0.90278,0.5625,1,0,0.0037,1.0,15.531,0.271,12.0,1,1,0
101,3.3667,0.90278,0.5625,1,0,0.0037,1.0,15.628,0.269,12.0,1,0,0
102,3.4,0.90278,0.5625,1,0,0.0037,1.0,15.603,0.269,12.0,1,0,0
103,3.4333,0.90278,0.5625,1,0,0.0037,1.0,15.625,0.271,12.0,1,0,0
104,3.4667,0.90278,0.5625,1,0,0.0037,1.0,15.593,0.272,12.0,1,0,0
105,3.5,0.90278,0.5625,1,0,0.0037,1.0,15.602,0.269,12.0,1,0,0
106,3.5333,0.90278,0.5625,1,0,0.0037,1.0,15.604,0.261,12.0,1,0,0
107,3.5667,0.90278,0.5625,1,0,0.00347,1.0,15.566,0.261,12.0,1,0,0
108,3.6,0.90278,0.5625,1,0,0.0037,1.0,15.386,0.325,12.0,1,0,0
109,3.6333,0.90278,0.5625,1,0,0.0037,1.0,15.494,0.287,12.0,1,0,0
110,3.6667,0.90278,0.5625,1,0,0.0037,1.0,15.554,0.276,12.0,1,0,0
111,3.7,0.90278,0.5625,1,0,0.0037,1.0,15.468,0.275,12.0,1,0,0
112,3.7333,0.90278,0.5625,1,0,0.0037,1.0,15.528,0.276,12.0,1,0,0
113,3.7667,0.90278,0.5625,1,0,0.0037,1.0,15.592,0.268,12.0,1,0,0
114,3.8,0.90278,0.5625,1,0,0.0037,1.0,15.523,0.268,12.0,1,0,0
115,3.8333,0.90278,0.5625,1,0,0.0037,1.0,15.561,0.269,12.0,1,0,0
116,3.8667,0.90278,0.5625,1,0,0.0037,1.0,15.525,0.267,12.0,1,0,0
117,3.9,0.90278,0.5625,1,0,0.0037,1.0,15.571,0.272,12.0,1,0,0
118,3.9333,0.90278,0.5625,1,0,0.0037,1.0,15.543,0.275,12.0,1,0,0
119,3.9667,0.90278,0.5625,1,0,0.00366,1.0,15.546,0.275,12.0,1,0,0
120,4.0,0.90278,0.5625,1,0,0.00378,1.0,15.592,0.295,12.0,1,0,0
121,4.0333,0.90278,0.5625,1,0,0.0037,1.0,15.613,0.271,12.0,1,0,0
122,4.0667,0.90278,0.5625,1,0,0.0037,1.0,15.612,0.264,12.0,1,0,0
123,4.1,0.90278,0.5625,1,0,0.0037,1.0,15.674,0.26,12.0,1,0,0
124,4.1333,0.90278,0.5625,1,0,0.0037,1.0,15.569,0.263,12.0,1,0,0
125,4.1667,0.90278,0.5625,1,0,0.0037,1.0,15.603,0.266,12.0,1,0,0
126,4.2,0.90278,0.5625,1,0,0.0037,1.0,15.597,0.263,12.0,1,0,0
127,4.2333,0.90278,0.5625,1,0,0.0037,1.0,15.556,0.267,12.0,1,0,0
128,4.2667,0.90278,0.5625,1,0,0.0037,1.0,15.569,0.271,12.0,1,0,0
129,4.3,0.90278,0.5625,1,0,0.0037,1.0,15.593,0.272,12.0,1,0,0
130,4.3333,0.90278,0.5625,1,0,0.00343,1.0,15.495,0.269,12.0,1,0,0
131,4.3667,0.90278,0.5625,1,0,0.00343,1.0,15.556,0.271,12.0,1,0,0
132,4.4,0.90278,0.5625,1,0,0.00358,1.0,15.302,0.287,12.0,1,0,0
133,4.4333,0.90278,0.5625,1,0,0.00358,1.0,15.395,0.269,12.0,1,0,0
134,4.4667,0.90278,0.5625,1,0,0.0037,1.0,15.335,0.262,12.0,1,0,0
135,4.5,0.90278,0.5625,1,0,0.0037,1.0,15.345,0.266,12.0,1,0,0
136,4.5333,0.90278,0.5625,1,0,0.0037,1.0,15.318,0.259,12.0,1,0,0
137,4.5667,0.90278,0.5625,1,0,0.0037,1.0,15.369,0.256,12.0,1,0,0
138,4.6,0.90278,0.5625,1,0,0.0037,1.0,15.43,0.253,12.0,1,0,0
139,4.6333,0.90278,0.5625,1,0,0.0037,1.0,15.431,0.258,12.0,1,0,0
140,4.6667,0.90278,0.5625,1,0,0.0037,1.0,15.412,0.258,12.0,1,0,0
141,4.7,0.90278,0.5625,1,0,0.0037,1.0,15.396,0.261,12.0,1,0,0
