frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
61,2.0333,0.0,0.0,0,0,0.0,0.0,0.0,0.378,12.0,0,0,0
62,2.0667,0.0,0.0,0,0,0.0,0.0,0.0,0.35,12.0,0,0,0
63,2.1,0.0,0.0,0,0,0.0,0.0,0.0,0.339,12.0,0,0,0
64,2.1333,0.0,0.0,0,0,0.0,0.0,0.0,0.334,12.0,0,0,0
65,2.1667,0.0,0.0,0,0,0.0,0.0,0.0,0.336,12.0,0,0,0
66,2.2,0.0,0.0,0,0,0.0,0.0,0.0,0.327,12.0,0,0,0
67,2.2333,0.0,0.0,0,0,0.0,0.0,0.0,0.331,12.0,0,0,0
68,2.2667,0.0,0.0,0,0,0.0,0.0,0.0,0.335,12.0,0,0,0
69,2.3,0.0,0.0,0,0,0.0,0.0,0.0,0.344,12.0,0,0,0
70,2.3333,0.0,0.0,0,0,0.0,0.0,0.0,0.348,12.0,0,0,0
71,2.3667,0.0,0.0,0,0,0.0,0.0,0.0,0.333,12.0,0,0,0
72,2.4,0.0,0.0,0,0,0.0,0.0,0.0,0.435,12.0,0,0,0
73,2.4333,0.0,0.0,0,0,0.0,0.0,0.0,0.396,12.0,0,0,0
74,2.4667,0.0,0.0,0,0,0.0,0.0,0.0,0.38,12.0,0,0,0
75,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.375,12.0,0,0,0
76,2.5333,0.0,0.0,0,0,0.0,0.0,0.0,0.362,12.0,0,0,0
77,2.5667,0.0,0.0,0,0,0.0,0.0,0.0,0.354,12.0,0,0,0
78,2.6,0.0,0.0,0,0,0.0,0.0,0.0,0.341,12.0,0,0,0
79,2.6333,0.0,0.0,0,0,0.0,0.0,0.0,0.335,12.0,0,0,0
80,2.6667,0.0,0.0,0,0,0.0,0.0,0.0,0.328,12.0,0,0,0
81,2.7,0.0,0.0,0,0,0.0,0.0,0.0,0.323,12.0,0,0,0
82,2.7333,0.0,0.0,0,0,0.0,0.0,0.0,0.318,12.0,0,0,0
83,2.7667,0.0,0.0,0,0,0.0,0.0,0.0,0.322,12.0,0,0,0
84,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0.38,12.0,0,0,0
85,2.8333,0.0,0.0,0,0,0.0,0.0,0.0,0.359,12.0,0,0,0
86,2.8667,0.0,0.0,0,0,0.0,0.0,0.0,0.343,12.0,0,0,0
87,2.9,0.0,0.0,0,0,0.0,0.0,0.0,0.335,12.0,0,0,0
88,2.9333,0.0,0.0,0,0,0.0,0.0,0.0,0.331,12.0,0,0,0
89,2.9667,0.0,0.0,0,0,0.0,0.0,0.0,0.325,12.0,0,0,0
90,3.0,0.95833,0.8125,1,0,0.00545,1.0,72.815,0.366,12.0,0,0,0
91,3.0333,0.95833,0.8125,1,0,0.00545,1.0,72.832,0.376,12.0,0,0,0
92,3.0667,0.95833,0.8125,1,0,0.00545,1.0,72.925,0.369,12.0,0,0,0
93,3.1,0.95833,0.8125,1,0,0.00545,1.0,72.869,0.385,12.0,0,0,0
94,3.1333,0.95833,0.8125,1,0,0.00545,1.0,72.949,0.374,12.0,0,0,0
95,3.1667,0.95833,0.8125,1,0,0.00545,1.0,73.033,0.379,12.0,0,0,0
96,3.2,0.95833,0.8125,1,0,0.00545,1.0,73.366,0.409,12.0,0,0,0
97,3.2333,0.95833,0.8125,1,0,0.00545,1.0,73.309,0.402,12.0,0,0,0
98,3.2667,0.95833,0.8125,1,0,0.00545,1.0,73.251,0.394,12.0,0,0,0
99,3.3,0.95833,0.8125,1,0,0.00545,1.0,73.36,0.382,12.0,0,0,0
100,3.3333,0.95833,0.8125,1,0,0.00545,1.0,73.316,0.388,12.0,1,1,0
101,3.3667,0.95833,0.8125,1,0,0.00545,1.0,73.359,0.387,12.0,1,0,0
102,3.4,0.95833,0.8125,1,0,0.00545,1.0,73.385,0.384,12.0,1,0,0
103,3.4333,0.95833,0.8125,1,0,0.00545,1.0,73.44,0.388,12.0,1,0,0
104,3.4667,0.95833,0.8125,1,0,0.00545,1.0,73.406,0.394,12.0,1,0,0
105,3.5,0.95833,0.8125,1,0,0.00545,1.0,73.421,0.391,12.0,1,0,0
106,3.5333,0.95833,0.8125,1,0,0.00545,1.0,73.392,0.374,12.0,1,0,0
107,3.5667,0.95833,0.8125,1,0,0.00545,1.0,73.35,0.392,12.0,1,0,0
108,3.6,0.95833,0.8125,1,0,0.00545,1.0,73.279,0.427,12.0,1,0,0
109,3.6333,0.95833,0.8125,1,0,0.00545,1.0,73.29,0.412,12.0,1,0,0
110,3.6667,0.95833,0.8125,1,0,0.00545,1.0,73.221,0.404,12.0,1,0,0
111,3.7,0.95833,0.8125,1,0,0.00545,1.0,73.313,0.399,12.0,1,0,0
112,3.7333,0.95833,0.8125,1,0,0.00545,1.0,73.336,0.395,12.0,1,0,0
113,3.7667,0.95833,0.8125,1,0,0.00545,1.0,73.408,0.396,12.0,1,0,0
114,3.8,0.95833,0.8125,1,0,0.00545,1.0,73.322,0.395,12.0,1,0,0
115,3.8333,0.95833,0.8125,1,0,0.00545,1.0,73.423,0.401,12.0,1,0,0
116,3.8667,0.95833,0.8125,1,0,0.00545,1.0,73.311,0.398,12.0,1,0,0
117,3.9,0.95833,0.8125,1,0,0.00545,1.0,73.402,0.404,12.0,1,0,0
118,3.9333,0.95833,0.8125,1,0,0.00545,1.0,73.307,0.405,12.0,1,0,0
119,3.9667,0.95833,0.8125,1,0,0.00545,1.0,73.408,0.393,12.0,1,0,0
120,4.0,0.95833,0.8125,1,0,0.00545,1.0,73.307,0.401,12.0,1,0,0
121,4.0333,0.95833,0.8125,1,0,0.00545,1.0,73.307,0.381,12.0,1,0,0
122,4.0667,0.95833,0.8125,1,0,0.00545,1.0,73.488,0.38,12.0,1,0,0
123,4.1,0.95833,0.8125,1,0,0.00545,1.0,73.374,0.376,12.0,1,0,0
124,4.1333,0.95833,0.8125,1,0,0.00545,1.0,73.335,0.377,12.0,1,0,0
125,4.1667,0.95833,0.8125,1,0,0.00545,1.0,73.361,0.372,12.0,1,0,0
126,4.2,0.95833,0.8125,1,0,0.00545,1.0,73.334,0.369,12.0,1,0,0
127,4.2333,0.9537,0.79167,1,0,0.00545,1.0,73.418,0.377,12.0,1,0,0
128,4.2667,0.9537,0.79167,1,0,0.00545,1.0,73.386,0.386,12.0,1,0,0
129,4.3,0.9537,0.79167,1,0,0.00545,1.0,73.409,0.39,12.0,1,0,0
130,4.3333,0.9537,0.79167,1,0,0.00545,1.0,73.412,0.389,12.0,1,0,0
131,4.3667,0.9537,0.79167,1,0,0.00545,1.0,73.449,0.387,12.0,1,0,0
132,4.4,0.95833,0.8125,1,0,0.00545,1.0,73.249,0.405,12.0,1,0,0
133,4.4333,0.95833,0.8125,1,0,0.00545,1.0,73.292,0.391,12.0,1,0,0
134,4.4667,0.95833,0.8125,1,0,0.00545,1.0,73.248,0.386,12.0,1,0,0
135,4.5,0.95833,0.8125,1,0,0.00545,1.0,73.246,0.391,12.0,1,0,0
136,4.5333,0.95833,0.8125,1,0,0.00545,1.0,73.283,0.384,12.0,1,0,0
137,4.5667,0.95833,0.8125,1,0,0.00545,1.0,73.229,0.368,12.0,1,0,0
138,4.6,0.95833,0.8125,1,0,0.00545,1.0,73.256,0.37,12.0,1,0,0
139,4.6333,0.95833,0.8125,1,0,0.00545,1.0,73.312,0.378,12.0,1,0,0
140,4.6667,0.95833,0.8125,1,0,0.00545,1.0,73.227,0.371,12.0,1,0,0
141,4.7,0.95833,0.8125,1,0,0.00545,1.0,73.271,0.379,12.0,1,0,0
142,4.7333,0.95833,0.8125,1,0,0.00545,1.0,73.278,0.377,12.0,1,0,0
143,4.7667,0.95833,0.8125,1,0,0.00545,1.0,73.237,0.38,12.0,1,0,0
144,4.8,0.95833,0.8125,1,0,0.00545,1.0,73.266,0.412,12.0,1,0,0
145,4.8333,0.95833,0.8125,1,0,0.00545,1.0,73.326,0.404,12.0,1,0,0
146,4.8667,0.95833,0.8125,1,0,0.00545,1.0,73.186,0.399,12.0,1,0,0
147,4.9,0.95833,0.8125,1,0,0.00545,1.0,73.377,0.392,12.0,1,0,0
148,4.9333,0.95833,0.8125,1,0,0.00545,1.0,73.308,0.39,12.0,1,0,0
149,4.9667,0.95833,0.8125,1,0,0.00545,1.0,73.371,0.397,12.0,1,0,0
150,5.0,0.95833,0.8125,1,0,0.00545,1.0,73.296,0.41,12.0,1,0,0
151,5.0333,0.95833,0.8125,1,0,0.00545,1.0,73.383,0.402,12.0,1,0,0
152,5.0667,0.95833,0.8125,1,0,0.00545,1.0,73.331,0.405,12.0,1,0,0
153,5.1,0.95833,0.8125,1,0,0.00545,1.0,73.341,0.409,12.0,1,0,0
154,5.1333,0.95833,0.8125,1,0,0.00545,1.0,73.319,0.398,12.0,1,0,0
155,5.1667,0.95833,0.8125,1,0,0.00545,1.0,73.363,0.405,12.0,1,0,0
156,5.2,0.95833,0.8125,1,0,0.00545,1.0,73.225,0.435,12.0,1,0,0
157,5.2333,0.95833,0.8125,1,0,0.00545,1.0,73.23,0.406,12.0,1,0,0
158,5.2667,0.95833,0.8125,1,0,0.00545,1.0,73.209,0.408,12.0,1,0,0
159,5.3,0.95833,0.8125,1,0,0.00545,1.0,73.24,0.411,12.0,1,0,0
160,5.3333,0.95833,0.8125,1,0,0.00545,1.0,73.27,0.408,12.0,1,0,0
161,5.3667,0.95833,0.8125,1,0,0.00545,1.0,73.234,0.418,12.0,1,0,0
162,5.4,0.95833,0.8125,1,0,0.00545,1.0,73.302,0.405,12.0,1,0,0
163,5.4333,0.95833,0.8125,1,0,0.00545,1.0,73.338,0.416,12.0,1,0,0
164,5.4667,0.95833,0.8125,1,0,0.00545,1.0,73.31,0.417,12.0,1,0,0
165,5.5,0.95833,0.8125,1,0,0.00545,1.0,73.389,0.399,12.0,1,0,0
166,5.5333,0.95833,0.8125,1,0,0.00545,1.0,73.384,0.397,12.0,1,0,0
167,5.5667,0.95833,0.8125,1,0,0.00545,1.0,73.464,0.399,12.0,1,0,0
168,5.6,0.95833,0.8125,1,0,0.00545,1.0,73.233,0.42,12.0,1,0,0
169,5.6333,0.95833,0.8125,1,0,0.00545,1.0,73.291,0.4,12.0,1,0,0
170,5.6667,0.95833,0.8125,1,0,0.00545,1.0,73.288,0.395,12.0,1,0,0
171,5.7,0.95833,0.8125,1,0,0.00545,1.0,73.263,0.396,12.0,1,0,0
172,5.7333,0.95833,0.8125,1,0,0.00545,1.0,73.247,0.387,12.0,1,0,0
173,5.7667,0.95833,0.8125,1,0,0.00545,1.0,73.228,0.395,12.0,1,0,0
174,5.8,0.95833,0.8125,1,0,0.00545,1.0,73.214,0.397,12.0,1,0,0
175,5.8333,0.95833,0.8125,1,0,0.00545,1.0,73.311,0.398,12.0,1,0,0
176,5.8667,0.95833,0.8125,1,0,0.00545,1.0,73.326,0.398,12.0,1,0,0
177,5.9,0.95833,0.8125,1,0,0.00545,1.0,73.343,0.395,12.0,1,0,0
178,5.9333,0.95833,0.8125,1,0,0.00545,1.0,73.351,0.386,12.0,1,0,0
179,5.9667,0.95833,0.8125,1,0,0.00545,1.0,73.352,0.385,12.0,1,0,0
180,6.0,0.95833,0.8125,1,0,0.00545,1.0,73.299,0.417,12.0,1,0,0
181,6.0333,0.95833,0.8125,1,0,0.00545,1.0,73.351,0.4,12.0,1,0,0
182,6.0667,0.95833,0.8125,1,0,0.00545,1.0,73.315,0.402,12.0,1,0,0
183,6.1,0.95833,0.8125,1,0,0.00545,1.0,73.282,0.399,12.0,1,0,0
184,6.1333,0.95833,0.8125,1,0,0.00545,1.0,73.282,0.398,12.0,1,0,0
185,6.1667,0.95833,0.8125,1,0,0.00545,1.0,73.346,0.391,12.0,1,0,0
186,6.2,0.95833,0.8125,1,0,0.00545,1.0,73.288,0.385,12.0,1,0,0
187,6.2333,0.95833,0.8125,1,0,0.00545,1.0,73.358,0.394,12.0,1,0,0
188,6.2667,0.95833,0.8125,1,0,0.00545,1.0,73.342,0.386,12.0,1,0,0
189,6.3,0.95833,0.8125,1,0,0.00545,1.0,73.332,0.396,12.0,1,0,0
190,6.3333,0.95833,0.8125,1,0,0.00545,1.0,73.373,0.398,12.0,1,0,0
191,6.3667,0.95833,0.8125,1,0,0.00545,1.0,73.36,0.397,12.0,1,0,0
192,6.4,0.95833,0.8125,1,0,0.00545,1.0,73.272,0.401,12.0,1,0,0
193,6.4333,0.95833,0.8125,1,0,0.00545,1.0,73.382,0.375,12.0,1,0,0
194,6.4667,0.95833,0.8125,1,0,0.00545,1.0,73.368,0.371,12.0,1,0,0
195,6.5,0.95833,0.8125,1,0,0.00545,1.0,73.333,0.384,12.0,1,0,0
196,6.5333,0.95833,0.8125,1,0,0.00545,1.0,73.319,0.387,12.0,1,0,0
197,6.5667,0.95833,0.8125,1,0,0.00545,1.0,73.411,0.384,12.0,1,0,0
198,6.6,0.95833,0.8125,1,0,0.00545,1.0,73.277,0.39,12.0,1,0,0
199,6.6333,0.95833,0.8125,1,0,0.00545,1.0,73.379,0.388,12.0,1,0,0
200,6.6667,0.95833,0.8125,1,0,0.00545,1.0,73.311,0.391,12.0,1,0,0
201,6.7,0.95833,0.8125,1,0,0.00545,1.0,73.331,0.391,12.0,1,0,0
202,6.7333,0.95833,0.8125,1,0,0.00545,1.0,73.297,0.38,12.0,1,0,0
203,6.7667,0.95833,0.8125,1,0,0.00545,1.0,73.341,0.379,12.0,1,0,0
204,6.8,0.95833,0.8125,1,0,0.00545,1.0,73.34,0.42,12.0,1,0,0
205,6.8333,0.95833,0.8125,1,0,0.00545,1.0,73.302,0.411,12.0,1,0,0
206,6.8667,0.95833,0.8125,1,0,0.00545,1.0,73.366,0.403,12.0,1,0,0
207,6.9,0.95833,0.8125,1,0,0.00545,1.0,73.373,0.407,12.0,1,0,0
208,6.9333,0.95833,0.8125,1,0,0.00545,1.0,73.455,0.401,12.0,1,0,0
209,6.9667,0.95833,0.8125,1,0,0.00545,1.0,73.392,0.396,12.0,1,0,0
210,7.0,0.95833,0.8125,1,0,0.00545,1.0,73.403,0.393,12.0,1,0,0
211,7.0333,0.95833,0.8125,1,0,0.00545,1.0,73.404,0.405,12.0,1,0,0
212,7.0667,0.95833,0.8125,1,0,0.00545,1.0,73.375,0.402,12.0,1,0,0
213,7.1,0.95833,0.8125,1,0,0.00545,1.0,73.382,0.403,12.0,1,0,0
214,7.1333,0.95833,0.8125,1,0,0.00545,1.0,73.36,0.398,12.0,1,0,0
215,7.1667,0.95833,0.8125,1,0,0.00545,1.0,73.375,0.402,12.0,1,0,0
216,7.2,0.95833,0.8125,1,0,0.00545,1.0,73.368,0.413,12.0,1,0,0
217,7.2333,0.95833,0.8125,1,0,0.00545,1.0,73.343,0.399,12.0,1,0,0
218,7.2667,0.95833,0.8125,1,0,0.00545,1.0,73.198,0.389,12.0,1,0,0
219,7.3,0.95833,0.8125,1,0,0.00545,1.0,73.242,0.392,12.0,1,0,0
220,7.3333,0.95833,0.8125,1,0,0.00545,1.0,73.308,0.397,12.0,1,0,0
221,7.3667,0.95833,0.8125,1,0,0.00545,1.0,73.323,0.397,12.0,1,0,0
222,7.4,0.95833,0.8125,1,0,0.00545,1.0,73.32,0.394,12.0,1,0,0
223,7.4333,0.95833,0.8125,1,0,0.00545,1.0,73.409,0.391,12.0,1,0,0
224,7.4667,0.95833,0.8125,1,0,0.00545,1.0,73.389,0.394,12.0,1,0,0
225,7.5,0.95833,0.8125,1,0,0.00545,1.0,73.493,0.397,12.0,1,0,0
226,7.5333,0.95833,0.8125,1,0,0.00545,1.0,73.432,0.408,12.0,1,0,0
227,7.5667,0.95833,0.8125,1,0,0.00545,1.0,73.419,0.402,12.0,1,0,0
228,7.6,0.95833,0.8125,1,0,0.00545,1.0,73.235,0.415,12.0,1,0,0
229,7.6333,0.95833,0.8125,1,0,0.00545,1.0,73.201,0.401,12.0,1,0,0
230,7.6667,0.95833,0.8125,1,0,0.00545,1.0,73.202,0.393,12.0,1,0,0
231,7.7,0.95833,0.8125,1,0,0.00545,1.0,73.185,0.399,12.0,1,0,0
232,7.7333,0.95833,0.8125,1,0,0.00545,1.0,73.171,0.4,12.0,1,0,0
233,7.7667,0.95833,0.8125,1,0,0.00545,1.0,73.31,0.398,12.0,1,0,0
234,7.8,0.95833,0.8125,1,0,0.00545,1.0,73.339,0.395,12.0,1,0,0
235,7.8333,0.95833,0.8125,1,0,0.00545,1.0,73.336,0.399,12.0,1,0,0
236,7.8667,0.95833,0.8125,1,0,0.00545,1.0,73.299,0.395,12.0,1,0,0
237,7.9,0.95833,0.8125,1,0,0.00545,1.0,73.419,0.396,12.0,1,0,0
238,7.9333,0.95833,0.8125,1,0,0.00545,1.0,73.377,0.391,12.0,1,0,0
239,7.9667,0.95833,0.8125,1,0,0.00545,1.0,73.385,0.395,12.0,1,0,0
240,8.0,0.95833,0.8125,1,0,0.00545,1.0,73.44,0.423,12.0,1,0,0
241,8.0333,0.95833,0.8125,1,0,0.00545,1.0,73.501,0.404,12.0,1,0,0
242,8.0667,0.95833,0.8125,1,0,0.00545,1.0,73.504,0.395,12.0,1,0,0
243,8.1,0.95833,0.8125,1,0,0.00545,1.0,73.512,0.39,12.0,1,0,0
244,8.1333,0.95833,0.8125,1,0,0.00545,1.0,73.419,0.385,12.0,1,0,0
245,8.1667,0.95833,0.8125,1,0,0.00545,1.0,73.536,0.386,12.0,1,0,0
246,8.2,0.95833,0.8125,1,0,0.00545,1.0,73.381,0.388,12.0,1,0,0
247,8.2333,0.95833,0.8125,1,0,0.00545,1.0,73.38,0.384,12.0,1,0,0
248,8.2667,0.95833,0.8125,1,0,0.00545,1.0,73.353,0.382,12.0,1,0,0
249,8.3,0.95833,0.8125,1,0,0.00545,1.0,73.359,0.379,12.0,1,0,0
250,8.3333,0.95833,0.8125,1,0,0.00545,1.0,73.242,0.384,12.0,1,0,0
251,8.3667,0.95833,0.8125,1,0,0.00545,1.0,73.265,0.388,12.0,1,0,0
252,8.4,0.95833,0.8125,1,0,0.00545,1.0,73.467,0.401,12.0,1,0,0
253,8.4333,0.95833,0.8125,1,0,0.00545,1.0,73.507,0.39,12.0,1,0,0
254,8.4667,0.95833,0.8125,1,0,0.00545,1.0,73.385,0.38,12.0,1,0,0
255,8.5,0.95833,0.8125,1,0,0.00545,1.0,73.349,0.379,12.0,1,0,0
256,8.5333,0.95833,0.8125,1,0,0.00545,1.0,73.408,0.381,12.0,1,0,0
257,8.5667,0.95833,0.8125,1,0,0.00545,1.0,73.445,0.379,12.0,1,0,0
258,8.6,0.95833,0.8125,1,0,0.00545,1.0,73.435,0.378,12.0,1,0,0
259,8.6333,0.95833,0.8125,1,0,0.00545,1.0,73.43,0.376,12.0,1,0,0
260,8.6667,0.95833,0.8125,1,0,0.00545,1.0,73.434,0.377,12.0,1,0,0
261,8.7,0.95833,0.8125,1,0,0.00545,1.0,73.512,0.373,12.0,1,0,0
262,8.7333,0.95833,0.8125,1,0,0.00545,1.0,73.438,0.373,12.0,1,0,0
263,8.7667,0.95833,0.8125,1,0,0.00545,1.0,73.416,0.377,12.0,1,0,0
264,8.8,0.95833,0.8125,1,0,0.00545,1.0,73.386,0.409,12.0,1,0,0
265,8.8333,0.95833,0.8125,1,0,0.00545,1.0,73.275,0.394,12.0,1,0,0
266,8.8667,0.95833,0.8125,1,0,0.00545,1.0,73.268,0.387,12.0,1,0,0
267,8.9,0.95833,0.8125,1,0,0.00545,1.0,73.445,0.383,12.0,1,0,0
268,8.9333,0.95833,0.8125,1,0,0.00545,1.0,73.452,0.381,12.0,1,0,0
269,8.9667,0.95833,0.8125,1,0,0.00545,1.0,73.431,0.388,12.0,1,0,0
270,9.0,0.95833,0.8125,1,0,0.00545,1.0,73.485,0.384,12.0,1,0,0
271,9.0333,0.95833,0.8125,1,0,0.00545,1.0,73.32,0.388,12.0,1,0,0
272,9.0667,0.95833,0.8125,1,0,0.00545,1.0,73.353,0.39,12.0,1,0,0
273,9.1,0.95833,0.8125,1,0,0.00545,1.0,73.42,0.391,12.0,1,0,0
274,9.1333,0.95833,0.8125,1,0,0.00545,1.0,73.42,0.383,12.0,1,0,0
275,9.1667,0.95833,0.8125,1,0,0.00545,1.0,73.402,0.38,12.0,1,0,0
276,9.2,0.95833,0.8125,1,0,0.00545,1.0,73.252,0.397,12.0,1,0,0
277,9.2333,0.95833,0.8125,1,0,0.00545,1.0,73.299,0.398,12.0,1,0,0
278,9.2667,0.95833,0.8125,1,0,0.00545,1.0,73.305,0.394,12.0,1,0,0
279,9.3,0.95833,0.8125,1,0,0.00545,1.0,73.396,0.397,12.0,1,0,0
280,9.3333,0.95833,0.8125,1,0,0.00545,1.0,73.323,0.39,12.0,1,0,0
281,9.3667,0.95833,0.8125,1,0,0.00545,1.0,73.348,0.394,12.0,1,0,0
282,9.4,0.95833,0.8125,1,0,0.00545,1.0,73.353,0.383,12.0,1,0,0
283,9.4333,0.95833,0.8125,1,0,0.00545,1.0,73.37,0.388,12.0,1,0,0
284,9.4667,0.95833,0.8125,1,0,0.00545,1.0,73.333,0.385,12.0,1,0,0
285,9.5,0.95833,0.8125,1,0,0.00545,1.0,73.326,0.381,12.0,1,0,0
286,9.5333,0.95833,0.8125,1,0,0.00545,1.0,73.354,0.384,12.0,1,0,0
287,9.5667,0.95833,0.8125,1,0,0.00545,1.0,73.312,0.393,12.0,1,0,0
288,9.6,0.95833,0.8125,1,0,0.00545,1.0,73.356,0.398,12.0,1,0,0
289,9.6333,0.95833,0.8125,1,0,0.00545,1.0,73.358,0.395,12.0,1,0,0
290,9.6667,0.95833,0.8125,1,0,0.00545,1.0,73.433,0.387,12.0,1,0,0
291,9.7,0.95833,0.8125,1,0,0.00545,1.0,73.478,0.387,12.0,1,0,0
292,9.7333,0.95833,0.8125,1,0,0.00545,1.0,73.449,0.376,12.0,1,0,0
293,9.7667,0.95833,0.8125,1,0,0.00545,1.0,73.505,0.379,12.0,1,0,0
294,9.8,0.95833,0.8125,1,0,0.00545,1.0,73.47,0.38,12.0,1,0,0
295,9.8333,0.95833,0.8125,1,0,0.00545,1.0,73.436,0.381,12.0,1,0,0
