frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
215,7.1667,0.01852,0.08333,1,0,0.00845,1.0,11.968,0.459,12.0,0,0,0
216,7.2,0.88426,0.47917,1,0,0.00635,3.0,14.719,0.565,12.0,0,0,0
217,7.2333,0.88426,0.47917,1,0,0.0065,3.0,14.924,0.534,12.0,0,0,0
218,7.2667,0.87963,0.45833,1,0,0.00561,2.0,15.015,0.562,12.0,0,0,0
219,7.3,0.87963,0.45833,1,0,0.00678,3.0,14.938,0.534,12.0,0,0,0
220,7.3333,0.875,0.4375,1,0,0.00693,3.0,14.614,0.517,12.0,0,0,0
221,7.3667,0.875,0.4375,1,0,0.00763,3.0,14.677,0.499,12.0,0,0,0
222,7.4,0.875,0.4375,1,0,0.00938,3.0,14.814,0.508,12.0,0,0,0
223,7.4333,0.87963,0.45833,1,0,0.00771,3.0,15.039,0.496,12.0,0,0,0
224,7.4667,0.88426,0.47917,1,0,0.0053,1.0,15.176,0.532,12.0,0,0,0
225,7.5,0.88426,0.47917,1,0,0.0053,1.0,15.223,0.56,12.0,0,0,0
226,7.5333,0.88426,0.47917,1,0,0.00526,1.0,15.169,0.563,12.0,1,1,0
227,7.5667,0.88889,0.5,1,0,0.00611,4.0,14.995,0.574,12.0,1,0,0
228,7.6,0.02778,0.125,1,0,0.00919,1.0,12.514,0.602,12.0,1,0,0
229,7.6333,0.88426,0.47917,1,0,0.00736,4.0,14.576,0.514,12.0,1,0,0
230,7.6667,0.88426,0.47917,1,0,0.00678,3.0,14.693,0.513,12.0,1,0,0
231,7.7,0.88889,0.5,1,0,0.00631,1.0,14.89,0.537,12.0,1,0,0
232,7.7333,0.88889,0.5,1,0,0.00545,1.0,14.929,0.549,12.0,1,0,0
233,7.7667,0.88889,0.5,1,0,0.00643,1.0,14.96,0.565,12.0,1,0,0
234,7.8,0.88889,0.5,1,0,0.00802,2.0,14.833,0.576,12.0,1,0,0
235,7.8333,0.88889,0.5,1,0,0.00853,2.0,14.829,0.575,12.0,1,0,0
236,7.8667,0.88889,0.5,1,0,0.00604,1.0,14.9,0.565,12.0,1,0,0
237,7.9,0.89352,0.52083,1,0,0.00569,1.0,14.945,0.54,12.0,1,0,0
238,7.9333,0.88889,0.5,1,0,0.00487,1.0,14.934,0.511,12.0,1,0,0
239,7.9667,0.88889,0.5,1,0,0.00487,1.0,14.987,0.535,12.0,1,0,0
240,8.0,0.88889,0.5,1,0,0.00685,1.0,14.855,0.663,12.0,1,0,0
241,8.0333,0.88889,0.5,1,0,0.00907,1.0,14.808,0.704,12.0,1,0,0
242,8.0667,0.88889,0.5,1,0,0.00755,1.0,14.747,0.722,12.0,1,0,0
243,8.1,0.88889,0.5,1,0,0.00611,1.0,14.811,0.686,12.0,1,0,0
244,8.1333,0.88889,0.5,1,0,0.00545,1.0,14.889,0.658,12.0,1,0,0
245,8.1667,0.88889,0.5,1,0,0.00498,1.0,14.959,0.652,12.0,1,0,0
246,8.2,0.88889,0.5,1,0,0.00498,1.0,14.944,0.612,12.0,1,0,0
